HRV ANALYSIS RESULTS - 26-May-2021 16:03:52
Kubios HRV Premium
3.5.0
released in May 2021

Analyzed by:  -  - 

File name: C:\Users\Acquisition\Desktop\Active analysis\Kubios analysis\3296_10 Perf1.txt
Measurement date: xx/xx/xx xx:xx:xx
File type: asciiEKG
Channel label: RR data
Data length: 02:21:36 (h:min:s)
Measurement rate: - 

Parameters
 Number of samples: 27
 Detrending method: Smoothn priors (lambda: 500)
 Min/Max HR as average of: 5 beats
 Threshold for NNxx/pNNxx: 50 ms
 Frequency bands
  VLF: 0 - 0.04 Hz
  LF: 0.04 - 0.15 Hz
  HF: 0.15 - 0.4 Hz
 Interpolation rate: 4 Hz
 Points in frequency-domain: 300 points/Hz
 FFT spectrum options
  Window width: 300 s
  Window overlap: 50 %
 Use Lomb-Scargle periodogram instead of FFT: 0
 Lomb smoothing window: 0.02 Hz
 AR spectrum options
  AR model order: 16
  Use factorization: No
 Apply detrending for nonlinear analysis: 1
 Entropy, embedding dimension: 2
 Entropy, tolerance: 0.2 x SD
 DFA, short-term fluctuations: 4-12 beats
 DFA, long-term fluctuations: 13-64 beats
 RPA and D2, embedding dimension: 10
 RPA, threshold: 3.1623 x SD
 Time-varying options
  Window width: 300 s
  Grid interval: 60 s
  Spectrum estimation method: Spectrogram

Performed Analysis
 Standard analysis: Yes
 Time-varying analysis: Yes

RR Interval Samples Selected for Analysis
                              ,    Sample 1,    Sample 2,    Sample 3,    Sample 4,    Sample 5,    Sample 6,    Sample 7,    Sample 8,    Sample 9,   Sample 10,   Sample 11,   Sample 12,   Sample 13,   Sample 14,   Sample 15,   Sample 16,   Sample 17,   Sample 18,   Sample 19,   Sample 20,   Sample 21,   Sample 22,   Sample 23,   Sample 24,   Sample 25,   Sample 26,   Sample 27,
  Sample limits (hh:mm:ss):   ,00:01:42-00:06:42,00:06:42-00:11:42,00:11:42-00:16:42,00:16:42-00:21:42,00:21:42-00:26:42,00:26:42-00:31:42,00:31:42-00:36:42,00:36:42-00:41:42,00:41:42-00:46:42,00:46:42-00:51:42,00:51:42-00:56:42,00:56:42-01:01:42,01:01:42-01:06:42,01:06:42-01:11:42,01:11:42-01:16:42,01:16:42-01:21:42,01:21:42-01:26:42,01:26:42-01:31:42,01:31:42-01:36:42,01:36:42-01:41:42,01:41:42-01:46:42,01:46:42-01:51:42,01:51:42-01:56:42,01:56:42-02:01:42,02:01:42-02:06:42,02:06:42-02:11:42,02:11:42-02:16:42,
  Sample Analysis Type: Single samples
  Beat correction: Automatic correction
  Beats total:                ,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,          54,         135,
  Beats corrected:            ,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           8,
  Beats corrected (%):        ,         NaN,         NaN,         NaN,         NaN,         NaN,         NaN,         NaN,         NaN,         NaN,         NaN,         NaN,         NaN,         NaN,         NaN,         NaN,         NaN,         NaN,         NaN,         NaN,         NaN,         NaN,         NaN,         NaN,         NaN,         NaN,           0,        5.93,
  Effective data length (s):  ,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,           0,          45,         107,
  Effective data length (%):  ,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,       15.00,       35.79,


RESULTS FOR SINGLE SAMPLES
STANDARD RESULTS
                              ,    SAMPLE 1,            ,    SAMPLE 2,            ,    SAMPLE 3,            ,    SAMPLE 4,            ,    SAMPLE 5,            ,    SAMPLE 6,            ,    SAMPLE 7,            ,    SAMPLE 8,            ,    SAMPLE 9,            ,   SAMPLE 10,            ,   SAMPLE 11,            ,   SAMPLE 12,            ,   SAMPLE 13,            ,   SAMPLE 14,            ,   SAMPLE 15,            ,   SAMPLE 16,            ,   SAMPLE 17,            ,   SAMPLE 18,            ,   SAMPLE 19,            ,   SAMPLE 20,            ,   SAMPLE 21,            ,   SAMPLE 22,            ,   SAMPLE 23,            ,   SAMPLE 24,            ,   SAMPLE 25,            ,   SAMPLE 26,            ,   SAMPLE 27,            ,
                              ,     230.862,         NaN,            ,            ,            ,            ,            ,            ,            ,     527.257,         NaN,            ,            ,            ,            ,            ,            ,            ,     831.354,         NaN,            ,            ,            ,            ,            ,            ,            ,    1126.323,         NaN,            ,            ,            ,            ,            ,            ,            ,    1433.580,         NaN,            ,            ,            ,            ,            ,            ,            ,    1749.964,         NaN,            ,            ,            ,            ,            ,            ,            ,    2039.827,         NaN,            ,            ,            ,            ,            ,            ,            ,    2341.796,         NaN,            ,            ,            ,            ,            ,            ,            ,    2638.279,         NaN,            ,            ,            ,            ,            ,            ,            ,    2936.555,         NaN,            ,            ,            ,            ,            ,            ,            ,    3241.654,         NaN,            ,            ,            ,            ,            ,            ,            ,    3548.339,         NaN,            ,            ,            ,            ,            ,            ,            ,    3841.557,         NaN,            ,            ,            ,            ,            ,            ,            ,    4155.140,         NaN,            ,            ,            ,            ,            ,            ,            ,    4448.007,         NaN,            ,            ,            ,            ,            ,            ,            ,    4732.038,         NaN,            ,            ,            ,            ,            ,            ,            ,    5034.189,         NaN,            ,            ,            ,            ,            ,            ,            ,    5343.477,         NaN,            ,            ,            ,            ,            ,            ,            ,    5638.403,         NaN,            ,            ,            ,            ,            ,            ,            ,    5955.881,         NaN,            ,            ,            ,            ,            ,            ,            ,    6282.266,         NaN,            ,            ,            ,            ,            ,            ,            ,    6538.034,         NaN,            ,            ,            ,            ,            ,            ,            ,    6833.366,         NaN,            ,            ,            ,            ,            ,            ,            ,    7139.525,         NaN,            ,            ,            ,            ,            ,            ,            ,    7479.183,         NaN,            ,            ,            ,            ,            ,            ,            ,    7802.248,         NaN,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     231.198,         NaN,            ,            ,            ,            ,            ,            ,            ,     527.536,         NaN,            ,            ,            ,            ,            ,            ,            ,     831.679,         NaN,            ,            ,            ,            ,            ,            ,            ,    1126.574,         NaN,            ,            ,            ,            ,            ,            ,            ,    1433.802,         NaN,            ,            ,            ,            ,            ,            ,            ,    1750.159,         NaN,            ,            ,            ,            ,            ,            ,            ,    2040.037,         NaN,            ,            ,            ,            ,            ,            ,            ,    2342.052,         NaN,            ,            ,            ,            ,            ,            ,            ,    2638.501,         NaN,            ,            ,            ,            ,            ,            ,            ,    2936.903,         NaN,            ,            ,            ,            ,            ,            ,            ,    3241.849,         NaN,            ,            ,            ,            ,            ,            ,            ,    3548.607,         NaN,            ,            ,            ,            ,            ,            ,            ,    3841.732,         NaN,            ,            ,            ,            ,            ,            ,            ,    4155.332,         NaN,            ,            ,            ,            ,            ,            ,            ,    4448.226,         NaN,            ,            ,            ,            ,            ,            ,            ,    4732.233,         NaN,            ,            ,            ,            ,            ,            ,            ,    5034.393,         NaN,            ,            ,            ,            ,            ,            ,            ,    5343.756,         NaN,            ,            ,            ,            ,            ,            ,            ,    5638.850,         NaN,            ,            ,            ,            ,            ,            ,            ,    5956.137,         NaN,            ,            ,            ,            ,            ,            ,            ,    6282.517,         NaN,            ,            ,            ,            ,            ,            ,            ,    6538.376,         NaN,            ,            ,            ,            ,            ,            ,            ,    6833.589,         NaN,            ,            ,            ,            ,            ,            ,            ,    7139.784,         NaN,            ,            ,            ,            ,            ,            ,            ,    7479.591,         NaN,            ,            ,            ,            ,            ,            ,            ,    7802.417,         NaN,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     231.418,         NaN,            ,            ,            ,            ,            ,            ,            ,     527.788,         NaN,            ,            ,            ,            ,            ,            ,            ,     831.899,         NaN,            ,            ,            ,            ,            ,            ,            ,    1126.824,         NaN,            ,            ,            ,            ,            ,            ,            ,    1434.136,         NaN,            ,            ,            ,            ,            ,            ,            ,    1750.575,         NaN,            ,            ,            ,            ,            ,            ,            ,    2040.437,         NaN,            ,            ,            ,            ,            ,            ,            ,    2342.247,         NaN,            ,            ,            ,            ,            ,            ,            ,    2638.774,         NaN,            ,            ,            ,            ,            ,            ,            ,    2937.219,         NaN,            ,            ,            ,            ,            ,            ,            ,    3242.099,         NaN,            ,            ,            ,            ,            ,            ,            ,    3549.015,         NaN,            ,            ,            ,            ,            ,            ,            ,    3842.003,         NaN,            ,            ,            ,            ,            ,            ,            ,    4155.640,         NaN,            ,            ,            ,            ,            ,            ,            ,    4448.506,         NaN,            ,            ,            ,            ,            ,            ,            ,    4732.519,         NaN,            ,            ,            ,            ,            ,            ,            ,    5034.738,         NaN,            ,            ,            ,            ,            ,            ,            ,    5344.007,         NaN,            ,            ,            ,            ,            ,            ,            ,    5639.378,         NaN,            ,            ,            ,            ,            ,            ,            ,    5956.377,         NaN,            ,            ,            ,            ,            ,            ,            ,    6282.711,         NaN,            ,            ,            ,            ,            ,            ,            ,    6538.589,         NaN,            ,            ,            ,            ,            ,            ,            ,    6833.772,         NaN,            ,            ,            ,            ,            ,            ,            ,    7140.025,         NaN,            ,            ,            ,            ,            ,            ,            ,    7479.858,         NaN,            ,            ,            ,            ,            ,            ,            ,    7803.016,         NaN,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     231.668,         NaN,            ,            ,            ,            ,            ,            ,            ,     528.173,         NaN,            ,            ,            ,            ,            ,            ,            ,     832.234,         NaN,            ,            ,            ,            ,            ,            ,            ,    1127.138,         NaN,            ,            ,            ,            ,            ,            ,            ,    1434.449,         NaN,            ,            ,            ,            ,            ,            ,            ,    1750.927,         NaN,            ,            ,            ,            ,            ,            ,            ,    2040.907,         NaN,            ,            ,            ,            ,            ,            ,            ,    2342.526,         NaN,            ,            ,            ,            ,            ,            ,            ,    2638.979,         NaN,            ,            ,            ,            ,            ,            ,            ,    2937.450,         NaN,            ,            ,            ,            ,            ,            ,            ,    3242.485,         NaN,            ,            ,            ,            ,            ,            ,            ,    3549.273,         NaN,            ,            ,            ,            ,            ,            ,            ,    3842.285,         NaN,            ,            ,            ,            ,            ,            ,            ,    4155.957,         NaN,            ,            ,            ,            ,            ,            ,            ,    4448.779,         NaN,            ,            ,            ,            ,            ,            ,            ,    4732.828,         NaN,            ,            ,            ,            ,            ,            ,            ,    5035.051,         NaN,            ,            ,            ,            ,            ,            ,            ,    5344.245,         NaN,            ,            ,            ,            ,            ,            ,            ,    5639.562,         NaN,            ,            ,            ,            ,            ,            ,            ,    5956.601,         NaN,            ,            ,            ,            ,            ,            ,            ,    6283.100,         NaN,            ,            ,            ,            ,            ,            ,            ,    6538.868,         NaN,            ,            ,            ,            ,            ,            ,            ,    6834.041,         NaN,            ,            ,            ,            ,            ,            ,            ,    7140.283,         NaN,            ,            ,            ,            ,            ,            ,            ,    7480.229,         NaN,            ,            ,            ,            ,            ,            ,            ,    7803.615,         NaN,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     231.918,         NaN,            ,            ,            ,            ,            ,            ,            ,     528.414,         NaN,            ,            ,            ,            ,            ,            ,            ,     832.429,         NaN,            ,            ,            ,            ,            ,            ,            ,    1127.463,         NaN,            ,            ,            ,            ,            ,            ,            ,    1434.700,         NaN,            ,            ,            ,            ,            ,            ,            ,    1751.206,         NaN,            ,            ,            ,            ,            ,            ,            ,    2041.217,         NaN,            ,            ,            ,            ,            ,            ,            ,    2342.805,         NaN,            ,            ,            ,            ,            ,            ,            ,    2639.418,         NaN,            ,            ,            ,            ,            ,            ,            ,    2937.814,         NaN,            ,            ,            ,            ,            ,            ,            ,    3242.790,         NaN,            ,            ,            ,            ,            ,            ,            ,    3549.606,         NaN,            ,            ,            ,            ,            ,            ,            ,    3842.501,         NaN,            ,            ,            ,            ,            ,            ,            ,    4156.373,         NaN,            ,            ,            ,            ,            ,            ,            ,    4449.014,         NaN,            ,            ,            ,            ,            ,            ,            ,    4733.087,         NaN,            ,            ,            ,            ,            ,            ,            ,    5035.340,         NaN,            ,            ,            ,            ,            ,            ,            ,    5344.486,         NaN,            ,            ,            ,            ,            ,            ,            ,    5640.099,         NaN,            ,            ,            ,            ,            ,            ,            ,    5956.852,         NaN,            ,            ,            ,            ,            ,            ,            ,    6283.350,         NaN,            ,            ,            ,            ,            ,            ,            ,    6539.034,         NaN,            ,            ,            ,            ,            ,            ,            ,    6834.282,         NaN,            ,            ,            ,            ,            ,            ,            ,    7140.590,         NaN,            ,            ,            ,            ,            ,            ,            ,    7480.575,         NaN,            ,            ,            ,            ,            ,            ,            ,    7804.003,         NaN,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     232.139,         NaN,            ,            ,            ,            ,            ,            ,            ,     528.666,         NaN,            ,            ,            ,            ,            ,            ,            ,     832.650,         NaN,            ,            ,            ,            ,            ,            ,            ,    1127.824,         NaN,            ,            ,            ,            ,            ,            ,            ,    1434.887,         NaN,            ,            ,            ,            ,            ,            ,            ,    1751.716,         NaN,            ,            ,            ,            ,            ,            ,            ,    2041.438,         NaN,            ,            ,            ,            ,            ,            ,            ,    2344.063,         NaN,            ,            ,            ,            ,            ,            ,            ,    2639.605,         NaN,            ,            ,            ,            ,            ,            ,            ,    2937.990,         NaN,            ,            ,            ,            ,            ,            ,            ,    3243.097,         NaN,            ,            ,            ,            ,            ,            ,            ,    3549.969,         NaN,            ,            ,            ,            ,            ,            ,            ,    3842.706,         NaN,            ,            ,            ,            ,            ,            ,            ,    4156.614,         NaN,            ,            ,            ,            ,            ,            ,            ,    4449.308,         NaN,            ,            ,            ,            ,            ,            ,            ,    4733.537,         NaN,            ,            ,            ,            ,            ,            ,            ,    5035.782,         NaN,            ,            ,            ,            ,            ,            ,            ,    5344.874,         NaN,            ,            ,            ,            ,            ,            ,            ,    5640.729,         NaN,            ,            ,            ,            ,            ,            ,            ,    5957.118,         NaN,            ,            ,            ,            ,            ,            ,            ,    6283.549,         NaN,            ,            ,            ,            ,            ,            ,            ,    6539.340,         NaN,            ,            ,            ,            ,            ,            ,            ,    6834.533,         NaN,            ,            ,            ,            ,            ,            ,            ,    7140.782,         NaN,            ,            ,            ,            ,            ,            ,            ,    7480.817,         NaN,            ,            ,            ,            ,            ,            ,            ,    7804.721,         NaN,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     232.390,         NaN,            ,            ,            ,            ,            ,            ,            ,     528.952,         NaN,            ,            ,            ,            ,            ,            ,            ,     832.900,         NaN,            ,            ,            ,            ,            ,            ,            ,    1128.074,         NaN,            ,            ,            ,            ,            ,            ,            ,    1435.199,         NaN,            ,            ,            ,            ,            ,            ,            ,    1752.190,         NaN,            ,            ,            ,            ,            ,            ,            ,    2041.658,         NaN,            ,            ,            ,            ,            ,            ,            ,    2344.249,         NaN,            ,            ,            ,            ,            ,            ,            ,    2640.082,         NaN,            ,            ,            ,            ,            ,            ,            ,    2938.262,         NaN,            ,            ,            ,            ,            ,            ,            ,    3243.284,         NaN,            ,            ,            ,            ,            ,            ,            ,    3550.139,         NaN,            ,            ,            ,            ,            ,            ,            ,    3843.006,         NaN,            ,            ,            ,            ,            ,            ,            ,    4156.801,         NaN,            ,            ,            ,            ,            ,            ,            ,    4449.489,         NaN,            ,            ,            ,            ,            ,            ,            ,    4733.967,         NaN,            ,            ,            ,            ,            ,            ,            ,    5035.997,         NaN,            ,            ,            ,            ,            ,            ,            ,    5345.078,         NaN,            ,            ,            ,            ,            ,            ,            ,    5641.355,         NaN,            ,            ,            ,            ,            ,            ,            ,    5957.442,         NaN,            ,            ,            ,            ,            ,            ,            ,    6283.713,         NaN,            ,            ,            ,            ,            ,            ,            ,    6539.729,         NaN,            ,            ,            ,            ,            ,            ,            ,    6834.867,         NaN,            ,            ,            ,            ,            ,            ,            ,    7141.070,         NaN,            ,            ,            ,            ,            ,            ,            ,    7481.263,         NaN,            ,            ,            ,            ,            ,            ,            ,    7805.009,         NaN,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     232.611,         NaN,            ,            ,            ,            ,            ,            ,            ,     529.229,         NaN,            ,            ,            ,            ,            ,            ,            ,     833.181,         NaN,            ,            ,            ,            ,            ,            ,            ,    1128.295,         NaN,            ,            ,            ,            ,            ,            ,            ,    1435.449,         NaN,            ,            ,            ,            ,            ,            ,            ,    1752.487,         NaN,            ,            ,            ,            ,            ,            ,            ,    2041.828,         NaN,            ,            ,            ,            ,            ,            ,            ,    2345.610,         NaN,            ,            ,            ,            ,            ,            ,            ,    2640.582,         NaN,            ,            ,            ,            ,            ,            ,            ,    2938.501,         NaN,            ,            ,            ,            ,            ,            ,            ,    3243.541,         NaN,            ,            ,            ,            ,            ,            ,            ,    3550.349,         NaN,            ,            ,            ,            ,            ,            ,            ,    3843.287,         NaN,            ,            ,            ,            ,            ,            ,            ,    4157.086,         NaN,            ,            ,            ,            ,            ,            ,            ,    4449.685,         NaN,            ,            ,            ,            ,            ,            ,            ,    4734.150,         NaN,            ,            ,            ,            ,            ,            ,            ,    5036.331,         NaN,            ,            ,            ,            ,            ,            ,            ,    5345.402,         NaN,            ,            ,            ,            ,            ,            ,            ,    5641.683,         NaN,            ,            ,            ,            ,            ,            ,            ,    5957.645,         NaN,            ,            ,            ,            ,            ,            ,            ,    6284.100,         NaN,            ,            ,            ,            ,            ,            ,            ,    6540.175,         NaN,            ,            ,            ,            ,            ,            ,            ,    6835.144,         NaN,            ,            ,            ,            ,            ,            ,            ,    7141.257,         NaN,            ,            ,            ,            ,            ,            ,            ,    7481.482,         NaN,            ,            ,            ,            ,            ,            ,            ,    7805.271,         NaN,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     233.029,         NaN,            ,            ,            ,            ,            ,            ,            ,     529.450,         NaN,            ,            ,            ,            ,            ,            ,            ,     833.402,         NaN,            ,            ,            ,            ,            ,            ,            ,    1128.546,         NaN,            ,            ,            ,            ,            ,            ,            ,    1435.638,         NaN,            ,            ,            ,            ,            ,            ,            ,    1752.906,         NaN,            ,            ,            ,            ,            ,            ,            ,    2042.027,         NaN,            ,            ,            ,            ,            ,            ,            ,    2345.805,         NaN,            ,            ,            ,            ,            ,            ,            ,    2640.919,         NaN,            ,            ,            ,            ,            ,            ,            ,    2938.735,         NaN,            ,            ,            ,            ,            ,            ,            ,    3243.728,         NaN,            ,            ,            ,            ,            ,            ,            ,    3550.574,         NaN,            ,            ,            ,            ,            ,            ,            ,    3843.600,         NaN,            ,            ,            ,            ,            ,            ,            ,    4157.412,         NaN,            ,            ,            ,            ,            ,            ,            ,    4450.030,         NaN,            ,            ,            ,            ,            ,            ,            ,    4734.371,         NaN,            ,            ,            ,            ,            ,            ,            ,    5036.553,         NaN,            ,            ,            ,            ,            ,            ,            ,    5345.555,         NaN,            ,            ,            ,            ,            ,            ,            ,    5642.287,         NaN,            ,            ,            ,            ,            ,            ,            ,    5958.470,         NaN,            ,            ,            ,            ,            ,            ,            ,    6284.293,         NaN,            ,            ,            ,            ,            ,            ,            ,    6540.450,         NaN,            ,            ,            ,            ,            ,            ,            ,    6835.423,         NaN,            ,            ,            ,            ,            ,            ,            ,    7141.609,         NaN,            ,            ,            ,            ,            ,            ,            ,    7481.906,         NaN,            ,            ,            ,            ,            ,            ,            ,    7805.532,         NaN,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     233.334,         NaN,            ,            ,            ,            ,            ,            ,            ,     529.756,         NaN,            ,            ,            ,            ,            ,            ,            ,     833.652,         NaN,            ,            ,            ,            ,            ,            ,            ,    1128.822,         NaN,            ,            ,            ,            ,            ,            ,            ,    1436.107,         NaN,            ,            ,            ,            ,            ,            ,            ,    1753.187,         NaN,            ,            ,            ,            ,            ,            ,            ,    2042.235,         NaN,            ,            ,            ,            ,            ,            ,            ,    2346.026,         NaN,            ,            ,            ,            ,            ,            ,            ,    2641.157,         NaN,            ,            ,            ,            ,            ,            ,            ,    2939.010,         NaN,            ,            ,            ,            ,            ,            ,            ,    3243.962,         NaN,            ,            ,            ,            ,            ,            ,            ,    3551.017,         NaN,            ,            ,            ,            ,            ,            ,            ,    3843.921,         NaN,            ,            ,            ,            ,            ,            ,            ,    4157.635,         NaN,            ,            ,            ,            ,            ,            ,            ,    4450.335,         NaN,            ,            ,            ,            ,            ,            ,            ,    4734.641,         NaN,            ,            ,            ,            ,            ,            ,            ,    5036.749,         NaN,            ,            ,            ,            ,            ,            ,            ,    5345.772,         NaN,            ,            ,            ,            ,            ,            ,            ,    5642.710,         NaN,            ,            ,            ,            ,            ,            ,            ,    5958.753,         NaN,            ,            ,            ,            ,            ,            ,            ,    6284.544,         NaN,            ,            ,            ,            ,            ,            ,            ,    6540.689,         NaN,            ,            ,            ,            ,            ,            ,            ,    6835.727,         NaN,            ,            ,            ,            ,            ,            ,            ,    7141.896,         NaN,            ,            ,            ,            ,            ,            ,            ,    7482.281,         NaN,            ,            ,            ,            ,            ,            ,            ,    7806.415,         NaN,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     233.642,         NaN,            ,            ,            ,            ,            ,            ,            ,     529.952,         NaN,            ,            ,            ,            ,            ,            ,            ,     833.874,         NaN,            ,            ,            ,            ,            ,            ,            ,    1129.046,         NaN,            ,            ,            ,            ,            ,            ,            ,    1436.358,         NaN,            ,            ,            ,            ,            ,            ,            ,    1753.528,         NaN,            ,            ,            ,            ,            ,            ,            ,    2042.520,         NaN,            ,            ,            ,            ,            ,            ,            ,    2346.245,         NaN,            ,            ,            ,            ,            ,            ,            ,    2641.419,         NaN,            ,            ,            ,            ,            ,            ,            ,    2940.608,         NaN,            ,            ,            ,            ,            ,            ,            ,    3244.331,         NaN,            ,            ,            ,            ,            ,            ,            ,    3551.218,         NaN,            ,            ,            ,            ,            ,            ,            ,    3844.206,         NaN,            ,            ,            ,            ,            ,            ,            ,    4158.078,         NaN,            ,            ,            ,            ,            ,            ,            ,    4450.542,         NaN,            ,            ,            ,            ,            ,            ,            ,    4734.827,         NaN,            ,            ,            ,            ,            ,            ,            ,    5037.025,         NaN,            ,            ,            ,            ,            ,            ,            ,    5346.158,         NaN,            ,            ,            ,            ,            ,            ,            ,    5643.133,         NaN,            ,            ,            ,            ,            ,            ,            ,    5958.954,         NaN,            ,            ,            ,            ,            ,            ,            ,    6284.823,         NaN,            ,            ,            ,            ,            ,            ,            ,    6541.015,         NaN,            ,            ,            ,            ,            ,            ,            ,    6836.034,         NaN,            ,            ,            ,            ,            ,            ,            ,    7142.083,         NaN,            ,            ,            ,            ,            ,            ,            ,    7482.562,         NaN,            ,            ,            ,            ,            ,            ,            ,    7806.873,         NaN,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     233.946,         NaN,            ,            ,            ,            ,            ,            ,            ,     530.202,         NaN,            ,            ,            ,            ,            ,            ,            ,     834.067,         NaN,            ,            ,            ,            ,            ,            ,            ,    1129.296,         NaN,            ,            ,            ,            ,            ,            ,            ,    1436.608,         NaN,            ,            ,            ,            ,            ,            ,            ,    1753.877,         NaN,            ,            ,            ,            ,            ,            ,            ,    2042.808,         NaN,            ,            ,            ,            ,            ,            ,            ,    2346.499,         NaN,            ,            ,            ,            ,            ,            ,            ,    2641.809,         NaN,            ,            ,            ,            ,            ,            ,            ,    2940.948,         NaN,            ,            ,            ,            ,            ,            ,            ,    3244.678,         NaN,            ,            ,            ,            ,            ,            ,            ,    3551.495,         NaN,            ,            ,            ,            ,            ,            ,            ,    3844.460,         NaN,            ,            ,            ,            ,            ,            ,            ,    4158.409,         NaN,            ,            ,            ,            ,            ,            ,            ,    4451.196,         NaN,            ,            ,            ,            ,            ,            ,            ,    4735.040,         NaN,            ,            ,            ,            ,            ,            ,            ,    5037.302,         NaN,            ,            ,            ,            ,            ,            ,            ,    5346.542,         NaN,            ,            ,            ,            ,            ,            ,            ,    5643.353,         NaN,            ,            ,            ,            ,            ,            ,            ,    5959.243,         NaN,            ,            ,            ,            ,            ,            ,            ,    6285.183,         NaN,            ,            ,            ,            ,            ,            ,            ,    6541.202,         NaN,            ,            ,            ,            ,            ,            ,            ,    6836.395,         NaN,            ,            ,            ,            ,            ,            ,            ,    7142.292,         NaN,            ,            ,            ,            ,            ,            ,            ,    7483.082,         NaN,            ,            ,            ,            ,            ,            ,            ,    7807.457,         NaN,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     234.112,         NaN,            ,            ,            ,            ,            ,            ,            ,     530.423,         NaN,            ,            ,            ,            ,            ,            ,            ,     834.431,         NaN,            ,            ,            ,            ,            ,            ,            ,    1129.517,         NaN,            ,            ,            ,            ,            ,            ,            ,    1436.886,         NaN,            ,            ,            ,            ,            ,            ,            ,    1754.391,         NaN,            ,            ,            ,            ,            ,            ,            ,    2042.997,         NaN,            ,            ,            ,            ,            ,            ,            ,    2347.081,         NaN,            ,            ,            ,            ,            ,            ,            ,    2642.164,         NaN,            ,            ,            ,            ,            ,            ,            ,    2941.229,         NaN,            ,            ,            ,            ,            ,            ,            ,    3244.950,         NaN,            ,            ,            ,            ,            ,            ,            ,    3551.695,         NaN,            ,            ,            ,            ,            ,            ,            ,    3844.831,         NaN,            ,            ,            ,            ,            ,            ,            ,    4158.687,         NaN,            ,            ,            ,            ,            ,            ,            ,    4451.418,         NaN,            ,            ,            ,            ,            ,            ,            ,    4735.328,         NaN,            ,            ,            ,            ,            ,            ,            ,    5037.524,         NaN,            ,            ,            ,            ,            ,            ,            ,    5346.931,         NaN,            ,            ,            ,            ,            ,            ,            ,    5643.719,         NaN,            ,            ,            ,            ,            ,            ,            ,    5959.597,         NaN,            ,            ,            ,            ,            ,            ,            ,    6285.405,         NaN,            ,            ,            ,            ,            ,            ,            ,    6541.425,         NaN,            ,            ,            ,            ,            ,            ,            ,    6836.663,         NaN,            ,            ,            ,            ,            ,            ,            ,    7142.533,         NaN,            ,            ,            ,            ,            ,            ,            ,    7483.288,         NaN,            ,            ,            ,            ,            ,            ,            ,    7808.379,         NaN,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,            ,
